 SOUID,    DATE,   RR, Q_RR
107650,19791217,    2,    0
107650,19791218,   31,    0
107650,19791219,    4,    0
107650,19791220,    0,    0
107650,19791221,   16,    0
107650,19791222,    7,    0
107650,19791223,    2,    0
107650,19791224,    0,    0
107650,19791225,    1,    0
107650,19791226,   43,    0
107650,19791227,  356,    0
107650,19791228,    2,    0
107650,19791229,    1,    0
107650,19791230,    0,    0
107650,19791231,    0,    0
107650,19800101,    0,    0
107650,19800102,    2,    0
107650,19800103,   99,    0
107650,19800104,    0,    0
107650,19800105,    0,    0
107650,19800106,    0,    0
107650,19800107,    0,    0
107650,19800108,    1,    0
107650,19800109,    0,    0
107650,19800110,    0,    0
107650,19800111,    0,    0
107650,19800112,    0,    0
107650,19800113,    0,    0
107650,19800114,    0,    0
107650,19800115,    1,    0
107650,19800116,    0,    0
107650,19800117,    0,    0
107650,19800118,    0,    0
107650,19800119,    4,    0
107650,19800120,   79,    0
107650,19800121,   23,    0
107650,19800122,    3,    0
107650,19800123,    0,    0
107650,19800124,    0,    0
107650,19800125,    0,    0
107650,19800126,    0,    0
107650,19800127,    0,    0
107650,19800128,    0,    0
107650,19800129,    2,    0
107650,19800130,   50,    0
107650,19800131,   33,    0
107650,19800201,   30,    0
107650,19800202,   20,    0
107650,19800203,   53,    0
107650,19800204,   48,    0
107650,19800205,    4,    0
107650,19800206,   43,    0
107650,19800207,   20,    0
107650,19800208,    4,    0
107650,19800209,    0,    0
107650,19800210,    0,    0
107650,19800211,    0,    0
107650,19800212,    0,    0
107650,19800213,    0,    0
107650,19800214,   13,    0
107650,19800215,    6,    0
107650,19800216,   26,    0
107650,19800217,    0,    0
107650,19800218,    0,    0
107650,19800219,    0,    0
107650,19800220,    0,    0
107650,19800221,   18,    0
107650,19800222,   57,    0
107650,19800223,    2,    0
107650,19800224,   24,    0
107650,19800225,    0,    0
107650,19800226,    0,    0
107650,19800227,    0,    0
107650,19800228,    0,    0
107650,19800229,    0,    0
107650,19800301,    0,    0
107650,19800302,    0,    0
107650,19800303,    0,    0
107650,19800304,    0,    0
107650,19800305,   21,    0
107650,19800306,   89,    0
107650,19800307,   34,    0
107650,19800308,    0,    0
107650,19800309,    9,    0
107650,19800310,    3,    0
107650,19800311,   14,    0
107650,19800312,   52,    0
107650,19800313,    0,    0
107650,19800314,    0,    0
107650,19800315,    0,    0
107650,19800316,    8,    0
107650,19800317,  133,    0
107650,19800318,   33,    0
107650,19800319,    5,    0
107650,19800320,    0,    0
107650,19800321,    0,    0
107650,19800322,    0,    0
107650,19800323,   13,    0
107650,19800324,  113,    0
107650,19800325,    0,    0
107650,19800326,   66,    0
107650,19800327,    8,    0
107650,19800328,   57,    0
107650,19800329,    0,    0
107650,19800330,    1,    0
107650,19800331,   62,    0
107650,19800401,  132,    0
107650,19800402,    8,    0
107650,19800403,    0,    0
107650,19800404,    0,    0
107650,19800405,    0,    0
107650,19800406,    0,    0
107650,19800407,    1,    0
107650,19800408,    0,    0
107650,19800409,    0,    0
107650,19800410,    0,    0
107650,19800411,    0,    0
107650,19800412,    0,    0
107650,19800413,    0,    0
107650,19800414,    0,    0
107650,19800415,    0,    0
107650,19800416,    0,    0
107650,19800417,    0,    0
107650,19800418,    0,    0
107650,19800419,    0,    0
107650,19800420,    0,    0
107650,19800421,   12,    0
107650,19800422,    2,    0
107650,19800423,    0,    0
107650,19800424,    0,    0
107650,19800425,    0,    0
107650,19800426,   14,    0
107650,19800427,    4,    0
107650,19800428,    1,    0
107650,19800429,   24,    0
107650,19800430,   18,    0
107650,19800501,    0,    0
107650,19800502,    0,    0
107650,19800503,    0,    0
107650,19800504,    0,    0
107650,19800505,    0,    0
107650,19800506,    0,    0
107650,19800507,    0,    0
107650,19800508,    0,    0
107650,19800509,    0,    0
107650,19800510,    0,    0
107650,19800511,    0,    0
107650,19800512,    0,    0
107650,19800513,    0,    0
107650,19800514,    0,    0
107650,19800515,    0,    0
107650,19800516,    0,    0
107650,19800517,    0,    0
107650,19800518,    0,    0
107650,19800519,   10,    0
107650,19800520,   34,    0
107650,19800521,    0,    0
107650,19800522,    0,    0
107650,19800523,    0,    0
107650,19800524,    0,    0
107650,19800525,    0,    0
107650,19800526,    0,    0
107650,19800527,    0,    0
107650,19800528,    0,    0
107650,19800529,    0,    0
107650,19800530,   85,    0
107650,19800531,  132,    0
107650,19800601,    0,    0
107650,19800602,    0,    0
107650,19800603,    0,    0
107650,19800604,    0,    0
107650,19800605,    0,    0
107650,19800606,    0,    0
107650,19800607,    4,    0
107650,19800608,    0,    0
107650,19800609,    4,    0
107650,19800610,   53,    0
107650,19800611,    0,    0
107650,19800612,   42,    0
107650,19800613,  417,    0
107650,19800614,    0,    0
107650,19800615,    4,    0
107650,19800616,   12,    0
107650,19800617,  102,    0
107650,19800618,    0,    0
107650,19800619,    0,    0
107650,19800620,    2,    0
107650,19800621,    3,    0
107650,19800622,   51,    0
107650,19800623,   86,    0
107650,19800624,   27,    0
107650,19800625,   49,    0
107650,19800626,    5,    0
107650,19800627,   95,    0
107650,19800628,   19,    0
107650,19800629,    0,    0
107650,19800630,   87,    0
107650,19800701,    6,    0
107650,19800702,    0,    0
107650,19800703,   48,    0
107650,19800704,    0,    0
107650,19800705,    0,    0
107650,19800706,   16,    0
107650,19800707,   80,    0
107650,19800708,   29,    0
107650,19800709,    2,    0
107650,19800710,    0,    0
107650,19800711,   11,    0
107650,19800712,    3,    0
107650,19800713,  100,    0
107650,19800714,   33,    0
107650,19800715,    2,    0
107650,19800716,    0,    0
107650,19800717,    1,    0
107650,19800718,   55,    0
107650,19800719,   34,    0
107650,19800720,    2,    0
107650,19800721,    0,    0
107650,19800722,    0,    0
107650,19800723,    0,    0
107650,19800724,    0,    0
107650,19800725,  136,    0
107650,19800726,   33,    0
107650,19800727,    0,    0
107650,19800728,    0,    0
107650,19800729,    0,    0
107650,19800730,    2,    0
107650,19800731,    0,    0
107650,19800801,    0,    0
107650,19800802,    0,    0
107650,19800803,    0,    0
107650,19800804,    1,    0
107650,19800805,    0,    0
107650,19800806,    0,    0
107650,19800807,    0,    0
107650,19800808,   11,    0
107650,19800809,    0,    0
107650,19800810,    0,    0
107650,19800811,   31,    0
107650,19800812,  131,    0
107650,19800813,    0,    0
107650,19800814,  240,    0
107650,19800815,    0,    0
107650,19800816,    4,    0
107650,19800817,    6,    0
107650,19800818,    0,    0
107650,19800819,    0,    0
107650,19800820,    1,    0
107650,19800821,    0,    0
107650,19800822,    0,    0
107650,19800823,    0,    0
107650,19800824,    0,    0
107650,19800825,    0,    0
107650,19800826,    0,    0
107650,19800827,    0,    0
107650,19800828,    2,    0
107650,19800829,   87,    0
107650,19800830,    9,    0
107650,19800831,    0,    0
107650,19800901,    0,    0
107650,19800902,    0,    0
107650,19800903,    0,    0
107650,19800904,   25,    0
107650,19800905,    5,    0
107650,19800906,    0,    0
107650,19800907,    3,    0
107650,19800908,    0,    0
107650,19800909,   11,    0
107650,19800910,    0,    0
107650,19800911,    0,    0
107650,19800912,    0,    0
107650,19800913,    0,    0
107650,19800914,    0,    0
107650,19800915,    1,    0
107650,19800916,   97,    0
107650,19800917,    0,    0
107650,19800918,    3,    0
107650,19800919,    6,    0
107650,19800920,   44,    0
107650,19800921,   29,    0
107650,19800922,   51,    0
107650,19800923,    2,    0
107650,19800924,    0,    0
107650,19800925,    0,    0
107650,19800926,    0,    0
107650,19800927,    0,    0
107650,19800928,    0,    0
107650,19800929,    0,    0
107650,19800930,    0,    0
107650,19801001,    0,    0
107650,19801002,    0,    0
107650,19801003,    6,    0
107650,19801004,    0,    0
107650,19801005,   16,    0
107650,19801006,  107,    0
107650,19801007,    9,    0
107650,19801008,    0,    0
107650,19801009,    0,    0
107650,19801010,  181,    0
107650,19801011,    0,    0
107650,19801012,    0,    0
107650,19801013,   10,    0
107650,19801014,    0,    0
107650,19801015,  354,    0
107650,19801016,  102,    0
107650,19801017,   21,    0
107650,19801018,    0,    0
107650,19801019,   63,    0
107650,19801020,    0,    0
107650,19801021,    3,    0
107650,19801022,   24,    0
107650,19801023,    0,    0
107650,19801024,   11,    0
107650,19801025,    4,    0
107650,19801026,    3,    0
107650,19801027,    1,    0
107650,19801028,   50,    0
107650,19801029,    0,    0
107650,19801030,    0,    0
107650,19801031,    0,    0
107650,19801101,    0,    0
107650,19801102,    0,    0
107650,19801103,    0,    0
107650,19801104,    3,    0
107650,19801105,    5,    0
107650,19801106,   59,    0
107650,19801107,    0,    0
107650,19801108,    9,    0
107650,19801109,    0,    0
107650,19801110,    0,    0
107650,19801111,    1,    0
107650,19801112,    0,    0
107650,19801113,    0,    0
107650,19801114,   70,    0
107650,19801115,   38,    0
107650,19801116,    3,    0
107650,19801117,   28,    0
107650,19801118,    1,    0
107650,19801119,    0,    0
107650,19801120,    0,    0
107650,19801121,   11,    0
107650,19801122,    7,    0
107650,19801123,    0,    0
107650,19801124,    0,    0
107650,19801125,    3,    0
107650,19801126,    1,    0
107650,19801127,   15,    0
107650,19801128,   10,    0
107650,19801129,    0,    0
107650,19801130,    0,    0
107650,19801201,    3,    0
107650,19801202,    0,    0
107650,19801203,    0,    0
107650,19801204,    4,    0
107650,19801205,   17,    0
107650,19801206,    0,    0
107650,19801207,    0,    0
107650,19801208,    0,    0
107650,19801209,    0,    0
107650,19801210,   10,    0
107650,19801211,    2,    0
107650,19801212,   12,    0
107650,19801213,    2,    0
107650,19801214,   30,    0
107650,19801215,    2,    0
107650,19801216,   22,    0
107650,19801217,   72,    0
107650,19801218,    0,    0
107650,19801219,   92,    0
107650,19801220,   51,    0
107650,19801221,    1,    0
107650,19801222,    0,    0
107650,19801223,    0,    0
107650,19801224,    6,    0
107650,19801225,    0,    0
107650,19801226,    6,    0
107650,19801227,    0,    0
107650,19801228,    0,    0
107650,19801229,    0,    0
107650,19801230,    0,    0
107650,19801231,    2,    0
107650,19810101,    0,    0
107650,19810102,    0,    0
107650,19810103,    0,    0
107650,19810104,    0,    0
107650,19810105,    3,    0
107650,19810106,   55,    0
107650,19810107,    0,    0
107650,19810108,    1,    0
107650,19810109,   35,    0
107650,19810110,   10,    0
107650,19810111,    0,    0
107650,19810112,   56,    0
107650,19810113,   14,    0
107650,19810114,   33,    0
107650,19810115,    1,    0
107650,19810116,   31,    0
107650,19810117,   13,    0
107650,19810118,   24,    0
107650,19810119,    1,    0
107650,19810120,   40,    0
107650,19810121,    9,    0
107650,19810122,    0,    0
107650,19810123,    0,    0
107650,19810124,    0,    0
107650,19810125,    0,    0
107650,19810126,    0,    0
107650,19810127,    1,    0
107650,19810128,    0,    0
107650,19810129,    0,    0
107650,19810130,    0,    0
107650,19810131,    0,    0
107650,19810201,    0,    0
107650,19810202,   25,    0
107650,19810203,    1,    0
107650,19810204,    5,    0
107650,19810205,    0,    0
107650,19810206,    0,    0
107650,19810207,    0,    0
107650,19810208,    0,    0
107650,19810209,   10,    0
107650,19810210,    0,    0
107650,19810211,    0,    0
107650,19810212,    0,    0
107650,19810213,    0,    0
107650,19810214,    0,    0
107650,19810215,    0,    0
107650,19810216,    0,    0
107650,19810217,    0,    0
107650,19810218,    0,    0
107650,19810219,    0,    0
107650,19810220,    0,    0
107650,19810221,    7,    0
107650,19810222,    2,    0
107650,19810223,    0,    0
107650,19810224,    0,    0
107650,19810225,    0,    0
107650,19810226,    0,    0
107650,19810227,   60,    0
107650,19810228,    9,    0
107650,19810301,   53,    0
107650,19810302,   51,    0
107650,19810303,   10,    0
107650,19810304,    0,    0
107650,19810305,   41,    0
107650,19810306,    3,    0
107650,19810307,   19,    0
107650,19810308,   28,    0
107650,19810309,  112,    0
107650,19810310,   65,    0
107650,19810311,    3,    0
107650,19810312,   62,    0
107650,19810313,   51,    0
107650,19810314,   30,    0
107650,19810315,    6,    0
107650,19810316,    5,    0
107650,19810317,   11,    0
107650,19810318,    0,    0
107650,19810319,    0,    0
107650,19810320,    0,    0
107650,19810321,   58,    0
107650,19810322,   24,    0
107650,19810323,   14,    0
107650,19810324,   14,    0
107650,19810325,   43,    0
107650,19810326,    0,    0
107650,19810327,    0,    0
107650,19810328,   17,    0
107650,19810329,   74,    0
107650,19810330,   46,    0
107650,19810331,   68,    0
107650,19810401,    0,    0
107650,19810402,    0,    0
107650,19810403,    0,    0
107650,19810404,    0,    0
107650,19810405,    1,    0
107650,19810406,    0,    0
107650,19810407,    0,    0
107650,19810408,    0,    0
107650,19810409,    0,    0
107650,19810410,   53,    0
107650,19810411,    2,    0
107650,19810412,    0,    0
107650,19810413,    0,    0
107650,19810414,    0,    0
107650,19810415,    0,    0
107650,19810416,    0,    0
107650,19810417,    0,    0
107650,19810418,    0,    0
107650,19810419,    0,    0
107650,19810420,    0,    0
107650,19810421,    0,    0
107650,19810422,   17,    0
107650,19810423,    0,    0
107650,19810424,   30,    0
107650,19810425,  127,    0
107650,19810426,   87,    0
107650,19810427,    1,    0
107650,19810428,    4,    0
107650,19810429,    0,    0
107650,19810430,    2,    0
107650,19810501,    0,    0
107650,19810502,    0,    0
107650,19810503,   72,    0
107650,19810504,    2,    0
107650,19810505,   20,    0
107650,19810506,   15,    0
107650,19810507,   29,    0
107650,19810508,    0,    0
107650,19810509,   62,    0
107650,19810510,   20,    0
107650,19810511,    0,    0
107650,19810512,    0,    0
107650,19810513,    0,    0
107650,19810514,    0,    0
107650,19810515,  112,    0
107650,19810516,   22,    0
107650,19810517,   40,    0
107650,19810518,   20,    0
107650,19810519,   23,    0
107650,19810520,    8,    0
107650,19810521,   22,    0
107650,19810522,   45,    0
107650,19810523,   15,    0
107650,19810524,  120,    0
107650,19810525,   78,    0
107650,19810526,   19,    0
107650,19810527,   49,    0
107650,19810528,    2,    0
107650,19810529,    0,    0
107650,19810530,    3,    0
107650,19810531,    0,    0
107650,19810601,  264,    0
107650,19810602,    0,    0
107650,19810603,    0,    0
107650,19810604,    0,    0
107650,19810605,    0,    0
107650,19810606,    0,    0
107650,19810607,   11,    0
107650,19810608,    2,    0
107650,19810609,    5,    0
107650,19810610,   95,    0
107650,19810611,    0,    0
107650,19810612,    0,    0
107650,19810613,    0,    0
107650,19810614,    0,    0
107650,19810615,    0,    0
107650,19810616,    0,    0
107650,19810617,    0,    0
107650,19810618,    0,    0
107650,19810619,    0,    0
107650,19810620,    5,    0
107650,19810621,    0,    0
107650,19810622,    0,    0
107650,19810623,   12,    0
107650,19810624,    1,    0
107650,19810625,    0,    0
107650,19810626,    0,    0
107650,19810627,    0,    0
107650,19810628,    0,    0
107650,19810629,    0,    0
107650,19810630,    0,    0
107650,19810701,    0,    0
107650,19810702,    0,    0
107650,19810703,   22,    0
107650,19810704,    1,    0
107650,19810705,    0,    0
107650,19810706,    0,    0
107650,19810707,    0,    0
107650,19810708,    0,    0
107650,19810709,    0,    0
107650,19810710,    0,    0
107650,19810711,    3,    0
107650,19810712,    0,    0
107650,19810713,    0,    0
107650,19810714,    0,    0
107650,19810715,    0,    0
107650,19810716,    0,    0
107650,19810717,    7,    0
107650,19810718,    0,    0
107650,19810719,    0,    0
107650,19810720,    0,    0
107650,19810721,   13,    0
107650,19810722,  154,    0
107650,19810723,   69,    0
107650,19810724,    5,    0
107650,19810725,    0,    0
107650,19810726,    0,    0
107650,19810727,    0,    0
107650,19810728,    0,    0
107650,19810729,    0,    0
107650,19810730,    0,    0
107650,19810731,  293,    0
107650,19810801,    1,    0
107650,19810802,    0,    0
107650,19810803,    0,    0
107650,19810804,    0,    0
107650,19810805,  139,    0
107650,19810806,  238,    0
107650,19810807,    2,    0
107650,19810808,    2,    0
107650,19810809,   13,    0
107650,19810810,    0,    0
107650,19810811,    0,    0
107650,19810812,    0,    0
107650,19810813,    0,    0
107650,19810814,    0,    0
107650,19810815,    0,    0
107650,19810816,    0,    0
107650,19810817,    0,    0
107650,19810818,    0,    0
107650,19810819,   46,    0
107650,19810820,    2,    0
107650,19810821,    1,    0
107650,19810822,    9,    0
107650,19810823,    0,    0
107650,19810824,    0,    0
107650,19810825,    0,    0
107650,19810826,    0,    0
107650,19810827,    0,    0
107650,19810828,    0,    0
107650,19810829,    0,    0
107650,19810830,    0,    0
107650,19810831,    0,    0
107650,19810901,    0,    0
107650,19810902,    0,    0
107650,19810903,    0,    0
107650,19810904,    0,    0
107650,19810905,    0,    0
107650,19810906,    0,    0
107650,19810907,    7,    0
107650,19810908,    0,    0
107650,19810909,    0,    0
107650,19810910,   28,    0
107650,19810911,  105,    0
107650,19810912,    1,    0
107650,19810913,    0,    0
107650,19810914,   90,    0
107650,19810915,    0,    0
107650,19810916,    8,    0
107650,19810917,   44,    0
107650,19810918,    9,    0
107650,19810919,  227,    0
107650,19810920,    0,    0
107650,19810921,    4,    0
107650,19810922,    0,    0
107650,19810923,    4,    0
107650,19810924,   99,    0
107650,19810925,  170,    0
107650,19810926,   22,    0
107650,19810927,    2,    0
107650,19810928,    0,    0
107650,19810929,   31,    0
107650,19810930,   95,    0
107650,19811001,    1,    0
107650,19811002,   17,    0
107650,19811003,   21,    0
107650,19811004,   27,    0
107650,19811005,    4,    0
107650,19811006,  143,    0
107650,19811007,    3,    0
107650,19811008,   16,    0
107650,19811009,   22,    0
107650,19811010,   40,    0
107650,19811011,   16,    0
107650,19811012,   10,    0
107650,19811013,    0,    0
107650,19811014,   46,    0
107650,19811015,   18,    0
107650,19811016,    0,    0
107650,19811017,   47,    0
107650,19811018,    8,    0
107650,19811019,  165,    0
107650,19811020,   10,    0
107650,19811021,    0,    0
107650,19811022,    0,    0
107650,19811023,    0,    0
107650,19811024,   19,    0
107650,19811025,   63,    0
107650,19811026,   12,    0
107650,19811027,    0,    0
107650,19811028,   12,    0
107650,19811029,    2,    0
107650,19811030,   40,    0
107650,19811031,    3,    0
107650,19811101,    0,    0
107650,19811102,    0,    0
107650,19811103,    8,    0
107650,19811104,    0,    0
107650,19811105,    0,    0
107650,19811106,    0,    0
107650,19811107,    0,    0
107650,19811108,    0,    0
107650,19811109,    0,    0
107650,19811110,    0,    0
107650,19811111,    2,    0
107650,19811112,    0,    0
107650,19811113,    0,    0
107650,19811114,    0,    0
107650,19811115,   12,    0
107650,19811116,  114,    0
107650,19811117,    0,    0
107650,19811118,   56,    0
107650,19811119,   57,    0
107650,19811120,    3,    0
107650,19811121,    1,    0
107650,19811122,    0,    0
107650,19811123,   16,    0
107650,19811124,    0,    0
107650,19811125,   14,    0
107650,19811126,   23,    0
107650,19811127,   12,    0
107650,19811128,    1,    0
107650,19811129,   12,    0
107650,19811130,   10,    0
107650,19811201,    0,    0
107650,19811202,    0,    0
107650,19811203,    0,    0
107650,19811204,   11,    0
107650,19811205,    1,    0
107650,19811206,    8,    0
107650,19811207,  181,    0
107650,19811208,   16,    0
107650,19811209,    0,    0
107650,19811210,   82,    0
107650,19811211,   47,    0
107650,19811212,    0,    0
107650,19811213,  157,    0
107650,19811214,    6,    0
107650,19811215,    0,    0
107650,19811216,    0,    0
107650,19811217,    0,    0
107650,19811218,    0,    0
107650,19811219,    0,    0
107650,19811220,   73,    0
107650,19811221,   33,    0
107650,19811222,    2,    0
107650,19811223,    0,    0
107650,19811224,    0,    0
107650,19811225,    0,    0
107650,19811226,    3,    0
107650,19811227,   14,    0
107650,19811228,   64,    0
107650,19811229,   70,    0
107650,19811230,    1,    0
107650,19811231,   84,    0
107650,19820101,   32,    0
107650,19820102,   41,    0
107650,19820103,    9,    0
107650,19820104,    1,    0
107650,19820105,   26,    0
107650,19820106,    0,    0
107650,19820107,   59,    0
107650,19820108,   83,    0
107650,19820109,   19,    0
107650,19820110,    0,    0
107650,19820111,    0,    0
107650,19820112,    0,    0
107650,19820113,    0,    0
107650,19820114,    0,    0
107650,19820115,    0,    0
107650,19820116,    0,    0
107650,19820117,    0,    0
107650,19820118,    0,    0
107650,19820119,    5,    0
107650,19820120,    9,    0
107650,19820121,   18,    0
107650,19820122,    9,    0
107650,19820123,    0,    0
107650,19820124,    2,    0
107650,19820125,   27,    0
107650,19820126,   16,    0
107650,19820127,    0,    0
107650,19820128,   22,    0
107650,19820129,    2,    0
107650,19820130,    0,    0
107650,19820131,    0,    0
107650,19820201,    0,    0
107650,19820202,    0,    0
107650,19820203,    0,    0
107650,19820204,    0,    0
107650,19820205,   13,    0
107650,19820206,    1,    0
107650,19820207,   64,    0
107650,19820208,    0,    0
107650,19820209,    0,    0
107650,19820210,    1,    0
107650,19820211,   32,    0
107650,19820212,   61,    0
107650,19820213,    0,    0
107650,19820214,   33,    0
107650,19820215,    0,    0
107650,19820216,    0,    0
107650,19820217,   25,    0
107650,19820218,    0,    0
107650,19820219,    0,    0
107650,19820220,    0,    0
107650,19820221,    0,    0
107650,19820222,    0,    0
107650,19820223,    0,    0
107650,19820224,    0,    0
107650,19820225,    9,    0
107650,19820226,   14,    0
107650,19820227,    0,    0
107650,19820228,   63,    0
107650,19820301,   36,    0
107650,19820302,   40,    0
107650,19820303,   23,    0
107650,19820304,    2,    0
107650,19820305,    0,    0
107650,19820306,   17,    0
107650,19820307,    0,    0
107650,19820308,   50,    0
107650,19820309,   74,    0
107650,19820310,    9,    0
107650,19820311,   57,    0
107650,19820312,    4,    0
107650,19820313,    0,    0
107650,19820314,    6,    0
107650,19820315,   79,    0
107650,19820316,   16,    0
107650,19820317,   10,    0
107650,19820318,    2,    0
107650,19820319,   26,    0
107650,19820320,    3,    0
107650,19820321,   12,    0
107650,19820322,    0,    0
107650,19820323,    0,    0
107650,19820324,    0,    0
107650,19820325,    0,    0
107650,19820326,    0,    0
107650,19820327,    0,    0
107650,19820328,    0,    0
107650,19820329,   33,    0
107650,19820330,    2,    0
107650,19820331,   14,    0
107650,19820401,    4,    0
107650,19820402,    0,    0
107650,19820403,    0,    0
107650,19820404,    0,    0
107650,19820405,   56,    0
107650,19820406,  122,    0
107650,19820407,   38,    0
107650,19820408,    1,    0
107650,19820409,    0,    0
107650,19820410,    0,    0
107650,19820411,    0,    0
107650,19820412,    0,    0
107650,19820413,    0,    0
107650,19820414,    0,    0
107650,19820415,    0,    0
107650,19820416,    0,    0
107650,19820417,    0,    0
107650,19820418,    0,    0
107650,19820419,    0,    0
107650,19820420,    0,    0
107650,19820421,    0,    0
107650,19820422,    0,    0
107650,19820423,    0,    0
107650,19820424,    0,    0
107650,19820425,    0,    0
107650,19820426,    0,    0
107650,19820427,    0,    0
107650,19820428,    0,    0
107650,19820429,    7,    0
107650,19820430,    0,    0
107650,19820501,   10,    0
107650,19820502,   34,    0
107650,19820503,   15,    0
107650,19820504,   29,    0
107650,19820505,  225,    0
107650,19820506,    2,    0
107650,19820507,    0,    0
107650,19820508,    0,    0
107650,19820509,    0,    0
107650,19820510,    0,    0
107650,19820511,    0,    0
107650,19820512,    0,    0
107650,19820513,    0,    0
107650,19820514,    0,    0
107650,19820515,    0,    0
107650,19820516,    0,    0
107650,19820517,   13,    0
107650,19820518,    0,    0
107650,19820519,   12,    0
107650,19820520,    0,    0
107650,19820521,   42,    0
107650,19820522,    8,    0
107650,19820523,   72,    0
107650,19820524,    0,    0
107650,19820525,    0,    0
107650,19820526,  256,    0
107650,19820527,    1,    0
107650,19820528,    0,    0
107650,19820529,    0,    0
107650,19820530,    0,    0
107650,19820531,    0,    0
107650,19820601,    0,    0
107650,19820602,   63,    0
107650,19820603,    0,    0
107650,19820604,    0,    0
107650,19820605,   16,    0
107650,19820606,    7,    0
107650,19820607,    9,    0
107650,19820608,    0,    0
107650,19820609,    0,    0
107650,19820610,   33,    0
107650,19820611,    8,    0
107650,19820612,   43,    0
107650,19820613,    0,    0
107650,19820614,    0,    0
107650,19820615,    8,    0
107650,19820616,    0,    0
107650,19820617,    4,    0
107650,19820618,   25,    0
107650,19820619,   12,    0
107650,19820620,    1,    0
107650,19820621,   21,    0
107650,19820622,   88,    0
107650,19820623,   21,    0
107650,19820624,    3,    0
107650,19820625,  136,    0
107650,19820626,  253,    0
107650,19820627,    9,    0
107650,19820628,   30,    0
107650,19820629,    5,    0
107650,19820630,   51,    0
107650,19820701,   18,    0
107650,19820702,    0,    0
107650,19820703,    0,    0
107650,19820704,    0,    0
107650,19820705,    5,    0
107650,19820706,    0,    0
107650,19820707,    0,    0
107650,19820708,    0,    0
107650,19820709,   21,    0
107650,19820710,    0,    0
107650,19820711,    0,    0
107650,19820712,    0,    0
107650,19820713,   47,    0
107650,19820714,   54,    0
107650,19820715,   34,    0
107650,19820716,    0,    0
107650,19820717,    0,    0
107650,19820718,    0,    0
107650,19820719,    0,    0
107650,19820720,    0,    0
107650,19820721,    0,    0
107650,19820722,    0,    0
107650,19820723,    0,    0
107650,19820724,    0,    0
107650,19820725,    6,    0
107650,19820726,    0,    0
107650,19820727,    0,    0
107650,19820728,    0,    0
107650,19820729,    0,    0
107650,19820730,   60,    0
107650,19820731,    0,    0
107650,19820801,    0,    0
107650,19820802,   46,    0
107650,19820803,    0,    0
107650,19820804,    5,    0
107650,19820805,    2,    0
107650,19820806,    0,    0
107650,19820807,    0,    0
107650,19820808,    0,    0
107650,19820809,    0,    0
107650,19820810,    0,    0
107650,19820811,    3,    0
107650,19820812,    0,    0
107650,19820813,   43,    0
107650,19820814,   33,    0
107650,19820815,   14,    0
107650,19820816,    0,    0
107650,19820817,    0,    0
107650,19820818,   56,    0
107650,19820819,    6,    0
107650,19820820,    0,    0
107650,19820821,    0,    0
107650,19820822,    4,    0
107650,19820823,    2,    0
107650,19820824,   47,    0
107650,19820825,    0,    0
107650,19820826,  108,    0
107650,19820827,    0,    0
107650,19820828,    0,    0
107650,19820829,    8,    0
107650,19820830,   20,    0
107650,19820831,    0,    0
107650,19820901,   18,    0
107650,19820902,    0,    0
107650,19820903,    0,    0
107650,19820904,    0,    0
107650,19820905,   50,    0
107650,19820906,    2,    0
107650,19820907,    0,    0
107650,19820908,    0,    0
107650,19820909,    0,    0
107650,19820910,    0,    0
107650,19820911,    0,    0
107650,19820912,    0,    0
107650,19820913,    0,    0
107650,19820914,    0,    0
107650,19820915,    0,    0
107650,19820916,    0,    0
107650,19820917,    0,    0
107650,19820918,    0,    0
107650,19820919,   29,    0
107650,19820920,   27,    0
107650,19820921,   56,    0
107650,19820922,    2,    0
107650,19820923,   20,    0
107650,19820924,   59,    0
107650,19820925,   14,    0
107650,19820926,    2,    0
107650,19820927,   19,    0
107650,19820928,   45,    0
107650,19820929,   53,    0
107650,19820930,    0,    0
107650,19821001,   31,    0
107650,19821002,  239,    0
107650,19821003,   22,    0
107650,19821004,   89,    0
107650,19821005,   16,    0
107650,19821006,    0,    0
107650,19821007,   51,    0
107650,19821008,    8,    0
107650,19821009,    0,    0
107650,19821010,    0,    0
107650,19821011,   22,    0
107650,19821012,   32,    0
107650,19821013,   70,    0
107650,19821014,    0,    0
107650,19821015,    2,    0
107650,19821016,   77,    0
107650,19821017,   23,    0
107650,19821018,    0,    0
107650,19821019,    0,    0
107650,19821020,   83,    0
107650,19821021,  277,    0
107650,19821022,   44,    0
107650,19821023,    0,    0
107650,19821024,    1,    0
107650,19821025,    0,    0
107650,19821026,    4,    0
107650,19821027,    0,    0
107650,19821028,    0,    0
107650,19821029,    0,    0
107650,19821030,    0,    0
107650,19821031,    0,    0
107650,19821101,    3,    0
107650,19821102,    0,    0
107650,19821103,    0,    0
107650,19821104,   20,    0
107650,19821105,    1,    0
107650,19821106,    0,    0
107650,19821107,   61,    0
107650,19821108,   19,    0
107650,19821109,    5,    0
107650,19821110,    0,    0
107650,19821111,   74,    0
107650,19821112,   20,    0
107650,19821113,    1,    0
107650,19821114,   80,    0
107650,19821115,   45,    0
107650,19821116,   14,    0
107650,19821117,   14,    0
107650,19821118,    1,    0
107650,19821119,   14,    0
107650,19821120,    3,    0
107650,19821121,   91,    0
107650,19821122,    6,    0
107650,19821123,  132,    0
107650,19821124,  114,    0
107650,19821125,    9,    0
